side,ip,money,logintimes,name,重複推噓次數,post,school,nickname,id
bad,180.204.35.22,,2771,"['g8330330', '負債700萬']",1,582,False,負債700萬,g8330330
bad,1.160.175.146,,1908,"['re340', 'Manigabee']",1,30,False,Manigabee,re340
bad,182.235.118.136,,2405,"['dennis7653', '狗兒']",1,162,False,狗兒,dennis7653
bad,42.73.156.103,,1049,"['zp3m06', 'bb']",1,69,False,bb,zp3m06
bad,218.161.124.145,,1890,"['aburolu', ' ']",1,134,False, ,aburolu
bad,122.116.42.192,,456,"['JackyLins', 'JackyLin']",1,4,False,JackyLin,JackyLins
bad,180.177.179.10,,2842,"['dasos', ' ']",1,35,False, ,dasos
bad,111.82.31.98,,1085,"['SamWhite', '負心每是讀書人']",1,81,False,負心每是讀書人,SamWhite
bad,123.204.178.29,,5101,"['lovetina', '顏回模式']",1,1113,False,顏回模式,lovetina
bad,134.208.57.16,,266,"['Karrigan777', '我很棒']",1,7,國立東華大學,我很棒,Karrigan777
bad,1.174.147.137,,2518,"['abc0922001', '中士abc']",1,417,False,中士abc,abc0922001
bad,49.214.32.76,,671,"['bryan21xxx', 'BryanZZZZZZZZZZZZZZ']",1,7,False,BryanZZZZZZZZZZZZZZ,bryan21xxx
bad,27.247.36.36,,2634,"['thecc', 'Tcc']",1,32,False,Tcc,thecc
